p1,p2,p3,p4,p5,q1,q2,q3,q4,u
-1.9481099046321388,-2.70887930340978,1.2626677800464416,-7.161024956820678,-0.00040585445535361493,0.0,1.0,0.0,1.0,1.0000000094496395
-1.714224628715169,-2.8738471910505985,1.8487496221691406,-7.037955241177724,-0.002404597063779335,-0.08901162345089196,0.9960090858798041,-0.08013330556227538,0.9967667456616865,1.0000000097769928
-1.46439279890001,-3.0171996608838727,2.428160683541108,-6.867857515898407,-0.004403339672201629,-0.1765320111009281,0.9841136287971676,-0.15904533335926188,0.9871247045849955,1.0000000097745259
-1.2004787547973932,-3.137584280739169,2.9970611120085824,-6.651408903278344,-0.006402082280614513,-0.2618767145417369,0.9644804697550916,-0.2362372750759903,0.9711945386392382,1.0000000097689403
-0.9244773118348388,-3.23382105689195,3.5516443141315213,-6.389595019033893,-0.008400824889011851,-0.34438486935194884,0.9373366433657847,-0.3112259794722968,0.9491364448011669,1.0000000097599073
-0.6384989041181635,-3.3049135160781633,4.08816208500342,-6.083706379532762,-0.010399567497387251,-0.4234242511413407,0.9029670190785498,-0.38354693192890205,0.9211487599774839,1.000000009746881
-0.3447536601831352,-3.350058412203317,4.6029495882198095,-5.7353327876405,-0.012398310105733975,-0.49839605714811586,0.8617115026174073,-0.4527570864401819,0.8874663320714578,1.0000000097290256
-0.04553453000439305,-3.368653966981438,5.0924500217148525,-5.346355715220056,-0.014397052714044813,-0.5687393777447979,0.8139618239525643,-0.5184375330903316,0.8483586699481285,1.0000000097050934
0.2568004096473555,-3.3603065647055326,5.553238805724401,-4.91893871355191,-0.01639579532231194,-0.6339353250131665,0.7601579411879724,-0.5801959852737266,0.8041278862662445,1.0000000096732264
0.5598463366277374,-3.324835833060466,5.982047130745676,-4.455515896090312,-0.018394537930526686,-0.6935107885827297,0.7007840925429847,-0.6376690722284051,0.7551064483563876,1.000000009630613
0.8611706099815479,-3.262278054254084,6.375784706047549,-3.9587785509503353,-0.020393280538679295,-0.7470417921713821,0.6363645311198259,-0.6905244238410668,0.7016547534269298,1.0000000095728876
1.1583320943176325,-3.1728878636694957,6.731561553033803,-3.431659953244741,-0.022392023146758526,-0.7941564276933624,0.5674589793627095,-0.7384625361430662,0.6441585453664271,1.0000000094930208
1.4489007301117638,-3.0571382066318242,7.0467086925599665,-2.8773184597737296,-0.024390765754751097,-0.834537347379409,0.4946578420140724,-0.7812184074395019,0.5830261912774396,1.0000000093791501
1.7304771946782962,-2.9157185376330435,7.318797581130726,-2.2991189805308587,-0.02638950836264086,-0.8679237980571706,0.4185772179462961,-0.8185629365872436,0.5186858366181292,1.000000009210013
2.0007124963946965,-2.7495312603616906,7.545658157731293,-1.7006129329436586,-0.02838825097040744,-0.8941131855358185,0.3398537524839193,-0.8503040765519846,0.4515824584407091,1.0000000089443999
2.257327343852747,-2.5596864210309818,7.725395370837566,-1.085516795640841,-0.030386993578023876,-0.9129621608963476,0.25913937272520104,-0.8762877380183159,0.3821748366973792,1.0000000084936653
2.498131131963146,-2.347494681681246,7.856404063866842,-0.4576893887634016,-0.032385736185452235,-0.9243872243770501,0.17709594891989258,-0.8963984394895116,0.3109324639337008,1.0000000076371067
2.7210403886538708,-2.1144586142611153,7.937382106937624,0.17889198260391662,-0.034384478792634066,-0.9283648464315611,0.09438992516598468,-0.9105597019840741,0.23833241390998938,1.000000005688894
2.9240965285851863,-1.862262370451245,7.967341673350892,0.8201563760367125,-0.03638322139946552,-0.924931109399254,0.011686962591104558,-0.9187341881020727,0.1648561898174711,0.9999999995111457
3.1054827622967416,-1.592759800555267,7.945618572818895,1.4619648860994912,-0.0383819640057062,-0.9141808771400451,-0.07035336149614456,-0.9209235868619061,0.09098657344494498,0.9999999514077786
